fips,popdensity,percminor,percold,CCVI
54097,68.8,0.019291419,0.33880811,3
13293,81.1,0.298340645,0.329467862,7
49049,310.6,0.045280314,0.144077671,1
48463,17.3,0.036243761,0.273523057,10
48465,15.6,0.04131442,0.231303853,9
2261,0.3,0.211916194,0.309580969,2
35061,71.7,0.090745004,0.315266297,7
16085,3,0.024182592,0.424870936,1
31175,7.4,0.012171838,0.388544153,2
5141,23.4,0.021261218,0.418358128,9
19177,14.5,0.011965812,0.37977208,6
26159,124.2,0.061048669,0.333938607,9
47175,21.1,0.014917606,0.395663487,7
39161,69.1,0.01796259,0.332237191,2
48467,66.5,0.045306057,0.346239669,8
37181,175.9,0.535058992,0.322574133,10
18163,775.1,0.116381359,0.309005714,3
42121,76,0.019311044,0.396461592,5
6111,461.7,0.126762847,0.287463556,4
17183,85.5,0.154167643,0.333125016,8
22113,51,0.170867458,0.289303025,8
18165,60.3,0.012468506,0.344143679,6
22115,36.8,0.191219812,0.213323782,5
29217,24.8,0.025672253,0.334372564,3
55123,38.9,0.013415624,0.350755238,3
48469,104.3,0.091160971,0.284326615,6
18167,266.3,0.098569646,0.284701916,3
55125,25.6,0.121478713,0.496307776,3
39163,31.9,0.013243017,0.335109217,8
51810,1807.8,0.287987934,0.265817246,2
12127,497.3,0.141166458,0.397393423,5
17185,51.7,0.026322625,0.358386007,6
18169,75.8,0.022122762,0.352973146,5
27157,41.4,0.019034419,0.374220374,1
20197,8.7,0.020727642,0.371213219,3
27159,25.7,0.026210702,0.34799971,4
40145,142.7,0.16527275,0.29463238,5
53069,16.8,0.04405784,0.486443742,6
37183,1307.8,0.297202704,0.230014511,3
12129,53.5,0.149040387,0.295431441,7
23027,54.4,0.018970121,0.390134529,2
1127,80.5,0.075355904,0.334479132,7
13295,155.5,0.057426884,0.325961677,6
48471,92.4,0.256857064,0.24339128,6
53071,48,0.062161452,0.30609632,2
48473,103.5,0.273124271,0.228870986,8
41063,2.3,0.021889564,0.467165655,5
38099,8.3,0.040404987,0.370488422,3
28147,35.8,0.447977878,0.335499482,9
12131,68.8,0.077660245,0.362591944,6
13297,287.1,0.207501364,0.279787814,6
46129,7.9,0.182924647,0.377483444,2
55127,186.8,0.029474151,0.323714302,2
19179,81.5,0.072603323,0.321232779,4
38101,33.6,0.095122815,0.235637104,1
48475,14,0.073720137,0.253498294,9
13299,40,0.318273543,0.299607623,7
13301,18.5,0.601218815,0.38583127,9
17187,31.4,0.060004697,0.332726632,6
18171,22.7,0.013675421,0.352051313,3
19181,89.6,0.02138828,0.284824506,2
21227,242.4,0.152334227,0.238016516,3
28149,78.5,0.506605163,0.308861746,3
29219,81,0.03511855,0.329376855,6
34041,296.4,0.089422286,0.342771249,2
36113,74.1,0.027402163,0.383676963,2
37185,46.2,0.58090574,0.420457414,9
39165,578.5,0.101514819,0.277344911,1
42123,44.7,0.014734923,0.395918781,3
47177,94.5,0.052766769,0.311756935,6
51187,187.4,0.070219734,0.312501562,4
18173,162.6,0.047053559,0.314271101,1
49051,28.3,0.029572804,0.226714801,1
41065,11.1,0.068175816,0.345746086,4
27161,44.1,0.039751752,0.317050987,3
56043,3.5,0.03373494,0.364996829,3
55129,19.9,0.02808918,0.446403829,2
1129,15.2,0.325680791,0.337953352,10
5143,251.6,0.106245332,0.217909276,5
8121,1.9,0.02261153,0.354654716,6
12133,42.7,0.175562701,0.312138264,10
13303,30,0.545962916,0.316246444,10
16087,7,0.034740675,0.400059049,9
17189,24.9,0.01693462,0.357770632,5
18175,54.4,0.010950864,0.316787746,7
19183,38.9,0.023440676,0.329343751,8
21229,40.6,0.067527309,0.320423701,9
22117,69.6,0.313597527,0.318213044,9
23029,12.3,0.066941886,0.41413147,8
24043,329.7,0.146124591,0.306799359,4
27163,674.5,0.117985656,0.289177125,4
28151,62.2,0.735481437,0.299403058,9
29221,32.8,0.033436235,0.311590426,10
31177,53,0.018822277,0.327962452,2
36115,73.6,0.044528327,0.349053058,8
37187,34.1,0.503415128,0.406948309,10
39167,95.2,0.023838417,0.363959771,6
40147,124.8,0.160716008,0.330787184,5
41067,825.3,0.158443688,0.249876609,5
42125,241.9,0.047808976,0.360088933,5
44009,383.2,0.047226559,0.369213578,1
47179,393.9,0.066924817,0.316421346,5
48477,58.1,0.199840492,0.358038054,9
49053,70.8,0.046901573,0.324624345,6
50023,84.6,0.023391813,0.349759202,2
51191,97,0.024135142,0.381769053,7
55131,315.1,0.032824096,0.33425453,2
40149,11.1,0.060932866,0.33189539,6
32031,73.9,0.117719304,0.295483483,2
26161,525.5,0.226726116,0.251960438,1
37189,179,0.037036375,0.278881044,3
27165,25.2,0.039253188,0.344899818,5
55133,733.4,0.060162949,0.342003414,1
55135,68.4,0.019578313,0.374002504,2
55137,38.7,0.036681367,0.420310761,3
13305,46.4,0.216888084,0.28492351,9
17191,22.9,0.017144257,0.359417095,5
18177,164.1,0.067975006,0.331184785,5
19185,12.2,0.013747852,0.373691611,6
21231,44.7,0.029802619,0.357387141,8
26163,2865.5,0.431772064,0.287329387,8
28153,25,0.407281506,0.311705587,6
31179,21.2,0.032436456,0.286504307,1
36117,149.2,0.043668947,0.346831142,8
37191,222.8,0.350658834,0.295501753,10
39169,209,0.030707011,0.315020652,5
42127,70.7,0.046161947,0.406349949,5
47181,22.6,0.072472521,0.33343399,7
54099,78.9,0.013168436,0.355422592,4
51820,1504.5,0.154543044,0.307892876,8
47183,57.6,0.094508454,0.312823582,5
48479,82.1,0.020281976,0.181142402,9
49057,445,0.051938883,0.222336645,1
13307,12.5,0.432018384,0.384144006,10
19187,50.7,0.06552361,0.327232131,4
21233,39.5,0.054610632,0.316604378,10
22119,65.4,0.354940976,0.336615289,7
28155,23.3,0.198508378,0.320187985,6
29225,66,0.023575136,0.280881638,8
31181,6.1,0.01981319,0.390602887,2
8123,78.8,0.052410875,0.236582301,2
18179,76.6,0.018081259,0.326384457,2
38103,3.1,0.016932019,0.443012383,1
22121,137.4,0.408710788,0.269156544,8
22123,30.5,0.172190858,0.326534329,7
22125,38.3,0.452652005,0.287322122,8
36119,2247.6,0.244743761,0.306937078,6
42129,341.2,0.037842509,0.390181711,5
51193,77.7,0.282950084,0.418676388,8
54103,42.6,0.009692207,0.38172888,4
26165,59.2,0.021185681,0.341062571,7
48481,38.3,0.152646628,0.300175401,10
53073,107.1,0.099474932,0.297631655,3
30107,1.6,0.061717352,0.38059034,2
13309,26.7,0.384058891,0.259550704,9
48483,5.7,0.059140821,0.339626276,9
5145,76.1,0.062367422,0.289151117,6
13311,124.5,0.034234234,0.376576577,5
17193,27.6,0.016831321,0.371020856,8
18181,47.8,0.02167157,0.349107032,3
47185,72,0.029365109,0.34079758,6
32033,1.1,0.117255937,0.320211082,3
17195,81.3,0.02951857,0.356991335,6
13313,358.3,0.07733851,0.255674502,7
18183,101.5,0.015642425,0.330017022,3
21235,82.8,0.0179074,0.282214006,4
53075,23.1,0.123054367,0.19220341,3
20203,2.9,0.028503563,0.342517815,6
48485,210.4,0.152100497,0.268998364,4
24045,275.6,0.309869664,0.285847183,4
48487,13.2,0.129173167,0.321450858,9
1131,12,0.718735297,0.331890468,10
13315,23.3,0.363822061,0.299818429,10
13317,21,0.426792224,0.382746051,10
37193,90.9,0.058783202,0.364324577,10
27167,8.3,0.029581068,0.357850975,2
13319,20.2,0.39519699,0.350929615,10
28157,13,0.710418562,0.314717925,10
17197,827.2,0.187368375,0.256575811,3
48489,36.4,0.044015803,0.235696026,10
38105,17,0.102376238,0.204016973,2
39171,87.4,0.02293229,0.337626345,3
45089,32.8,0.663432007,0.358655166,10
51830,1651.4,0.234626745,0.264097744,2
17199,159.6,0.066064185,0.325966356,4
47187,397.7,0.096133846,0.259639493,1
48491,506.8,0.161063949,0.226457909,2
20205,15.2,0.030698211,0.363646855,6
37195,221.2,0.426358112,0.322079676,10
47189,246.4,0.096355556,0.290424889,5
48493,62.5,0.035381491,0.300633163,6
51840,3045.3,0.156574641,0.281912623,4
9015,228.2,0.056756133,0.317584831,2
50025,54.4,0.033352044,0.401557676,1
50027,57,0.023260862,0.405021163,1
48495,9.2,0.064766839,0.230310881,9
22127,14.9,0.323333805,0.316824678,7
17201,553.4,0.172559939,0.312160968,6
19189,26.3,0.032135387,0.363186918,6
55139,393.6,0.0624196,0.298397848,2
19191,29,0.022217784,0.359528683,1
27169,81.2,0.050998524,0.299458928,1
1133,38.6,0.024683009,0.364792899,10
28159,29.9,0.485439031,0.340820259,9
54105,25.1,0.011320755,0.372212693,4
48497,75.5,0.034785155,0.29054974,6
51195,94.3,0.064637483,0.321372198,7
21237,32.3,0.009614045,0.34206493,10
39173,211.8,0.051401726,0.276435392,6
48499,69.9,0.073433934,0.424095371,9
54107,229.9,0.022837666,0.351175136,3
55141,92.1,0.039997262,0.363109986,3
19193,117.5,0.103024215,0.273378909,3
17203,72.9,0.018355302,0.323219718,5
21239,140.5,0.062450533,0.340933931,4
5147,11.1,0.273035439,0.37550077,10
40151,6.9,0.081488142,0.284702709,2
20207,6.4,0.025133522,0.405906378,8
40153,16.3,0.067995253,0.28142617,3
24047,110.7,0.152441966,0.439515273,2
25027,549.9,0.119474411,0.298878603,4
13321,35.6,0.294349475,0.337257993,9
19195,18.6,0.021065343,0.364417013,5
29227,7.7,0.015686275,0.417647059,7
19197,21.9,0.023404255,0.376910954,6
27171,206.1,0.035079098,0.248502006,2
29229,27,0.018282729,0.339264338,9
39175,53.9,0.015819467,0.336767723,5
20209,1090.5,0.304196608,0.240745445,7
36121,67.6,0.067855806,0.32820257,4
42131,68.1,0.018597944,0.370849664,3
54109,41.6,0.011257577,0.367603194,3
51197,62.3,0.039333658,0.363949364,4
37197,112.1,0.048424473,0.34826732,9
53077,58.5,0.101417402,0.245559683,7
28161,26.5,0.39477082,0.346029697,10
41071,149.5,0.058410123,0.299910282,5
37199,57.3,0.025973301,0.406077194,8
46135,43.9,0.064803883,0.332065241,1
36123,73.5,0.022462864,0.360371966,6
4025,28.6,0.044971184,0.488049208,5
28163,30.6,0.588324837,0.244406684,10
5149,23.2,0.045414442,0.313954028,9
27173,12.9,0.055130168,0.357018887,2
30111,60.8,0.065899823,0.303777391,1
48501,10.7,0.038994296,0.229076941,7
6113,217.2,0.20888534,0.228090632,5
23031,208.2,0.0280077,0.366796134,1
31185,24.1,0.035434214,0.341199535,1
42133,495.8,0.090623348,0.316427713,3
45091,402.8,0.229627387,0.269613816,2
51199,647.5,0.210211361,0.298337411,1
48503,19.7,0.03895816,0.344582987,9
6115,123.5,0.159531528,0.240783691,6
2290,0,0.715787498,0.290031913,8
4027,38.5,0.0701039,0.285690715,6
8125,4.2,0.023053892,0.307684631,4
48505,14.2,0.011839323,0.217758985,10
48507,9.2,0.029541851,0.239505967,10
46137,1.4,0.7162655,0.22428884,9
2000,1.3,1,#DIV/0!,0
2013,0.5,0.765576102,0.232147937,4
2016,1.3,0.63236065,0.231172462,3
2060,1.7,0.366020525,0.33295325,2
2068,0.2,0.13161729,0.275862069,1
2070,0.3,0.7488,0.2194,7
2100,1.1,0.125707357,0.41632983,2
2105,0.3,0.417015342,0.407252441,4
2158,8.3,0.939419487,0.145971336,9
2164,0.1,0.667926906,0.237555135,7
2185,0.1,0.630875203,0.20623987,8
2230,2.5,0.095818815,0.277874564,1
2275,1,0.215741111,0.417898522,5
2282,0.1,0.51986755,0.336092715,4
5013,8.4,0.225317415,0.37407618,9
6049,2.2,0.082260453,0.431012875,8
8033,1.9,0.040019286,0.424300868,1
8057,0.9,0.035739814,0.406004289,2
8061,0.8,0.020968908,0.404916847,4
8115,4.2,0.039079462,0.43074251,4
15005,7.3,0.590909091,0.659090909,4
16007,6.2,0.019669421,0.343471074,2
16009,11.9,0.095165836,0.39085194,6
16015,4,0.02908043,0.466727797,2
16021,9.4,0.035152327,0.377720121,3
16023,1.2,0.023362696,0.398314822,1
16033,0.5,0.057511737,0.305164319,10
16035,3.6,0.040876913,0.439027175,3
16041,20.7,0.015882267,0.255573364,4
16061,8.1,0.092981093,0.42968143,8
16071,3.7,0.017156863,0.342914439,3
16079,4.9,0.033291654,0.3918412,5
17045,27.8,0.013018433,0.373732719,7
17171,19.6,0.010759237,0.360738936,6
19053,14.8,0.036248416,0.328010139,8
20001,24.9,0.040581806,0.346994536,8
20039,3.2,0.017763845,0.449320794,3
20049,3.9,0.02830941,0.461722488,8
20065,2.8,0.066613162,0.452648475,3
20071,1.6,0.01792991,0.358598207,7
20095,8.5,0.02120383,0.382079343,2
20105,4.2,0.021501819,0.410519352,5
20109,2.7,0.024964838,0.364627286,6
20117,10.8,0.017486114,0.378317219,6
20145,8.7,0.072691253,0.366046937,4
20153,2.3,0.018740032,0.433014354,5
20165,4.3,0.020691885,0.411251212,3
20167,7.8,0.033154771,0.398436369,7
20193,7.2,0.031772792,0.310854623,4
20199,1.6,0.017298736,0.384564205,6
20201,6.1,0.019557196,0.390405904,5
21065,56.1,0.009437949,0.333145513,10
21129,33.7,0.030001422,0.329020333,10
21201,21.4,0.013114754,0.371896956,9
26003,9.9,0.123117511,0.433329669,7
26071,9.5,0.025276603,0.496177026,5
26083,3.9,0.008518694,0.55560814,6
27031,3.7,0.105692564,0.46894122,3
27077,2.9,0.03672166,0.437200639,2
27149,17.3,0.051163744,0.284937968,2
28055,3.2,0.643730887,0.327217125,10
29011,19.9,0.029327005,0.352602136,6
29057,15.4,0.021535209,0.398335315,7
29067,16.4,0.016600613,0.404920362,7
29085,23.8,0.021558524,0.501735198,8
29103,7.8,0.01342792,0.376235115,9
29129,8,0.019225488,0.377918154,5
29137,13.4,0.038665743,0.396121884,9
29153,12.1,0.01563713,0.46733947,9
29171,9.2,0.010090393,0.396888795,5
29203,8.2,0.022102821,0.388814263,9
29215,21.7,0.050877948,0.358335615,9
29223,17.3,0.017832647,0.399024539,9
30005,1.6,0.507859556,0.276773909,7
30011,0.4,0.012924071,0.439418417,1
30015,1.4,0.198607485,0.363098346,2
30017,3.1,0.036682203,0.349818747,1
30019,1.2,0.03835146,0.429879794,1
30021,3.7,0.036059908,0.350345622,1
30025,1.8,0.020547945,0.318493151,1
30027,2.6,0.022946099,0.39953208,1
30033,0.3,0.010252366,0.379337539,1
30039,2,0.018354056,0.504144464,1
30045,1,0.011782787,0.457991803,1
30055,0.6,0.026268657,0.435820896,1
30061,3.5,0.032900834,0.472891566,5
30069,0.3,0.011695906,0.440545809,1
30071,0.8,0.100392734,0.39347079,6
30075,0.5,0.021561772,0.460955711,1
30077,3,0.070752009,0.359644087,3
30079,0.6,0.021159154,0.490340386,1
30087,1.8,0.40626724,0.297031888,2
30089,4.3,0.050236407,0.499324553,2
30091,2,0.035338785,0.396028037,1
30097,2,0.022641509,0.419137466,1
30099,2.7,0.031158715,0.371308017,1
30103,0.7,0.042709867,0.471281296,1
30105,1.5,0.109990588,0.386715073,1
30109,1.2,0.020309478,0.402321083,2
31005,0.7,0.008602151,0.331182796,1
31007,1,0.021917808,0.410958904,1
31009,0.7,0.006302521,0.424369748,2
31015,3.6,0.026086957,0.473657289,3
31017,2.4,0.016818029,0.421459805,1
31029,4.4,0.011566507,0.353784259,2
31049,4.1,0.021917808,0.410958904,3
31057,1.9,0.026553672,0.41920904,3
31069,1.1,0.016341592,0.451765946,1
31071,3.5,0.006039255,0.463009562,3
31075,0.9,0.006060606,0.396969697,1
31085,1.3,0.01419214,0.456331878,1
31091,0.9,0.007331378,0.447214076,2
31113,1.3,0.018691589,0.381842457,3
31115,1.1,0.01618123,0.48381877,1
31117,0.6,0.004065041,0.424796748,1
31133,6.1,0.011018237,0.445288754,3
31135,3.3,0.013997952,0.37384773,1
31149,1.3,0.015441176,0.470588235,1
31165,0.6,0.02021904,0.470935131,1
31169,8.8,0.013296289,0.402063902,2
31183,1.4,0.004968944,0.452173913,1
32009,0.2,0.117433414,0.515738499,9
32011,0.5,0.055416875,0.332501248,2
32027,1.1,0.109060906,0.299429943,6
35011,0.8,0.029758563,0.42953397,9
35033,2.3,0.047714159,0.448291167,9
36005,34017.4,0.522930149,0.240384965,10
36047,36470.3,0.484601774,0.250497323,10
36061,71340.4,0.325688386,0.278350661,4
36081,20997.9,0.501461227,0.289000512,9
36085,8157.9,0.229842139,0.300051031,6
38001,2.3,0.047079337,0.444638187,1
38007,0.8,0.054406964,0.369967356,1
38019,2.6,0.026377644,0.422564638,1
38021,4.3,0.026106465,0.348154191,1
38033,1.8,0.024307518,0.400791408,2
38041,2.2,0.053301512,0.368735084,1
38043,1.8,0.01877551,0.41755102,2
38045,3.5,0.010832102,0.441161989,1
38047,1.9,0.016815554,0.416710457,4
38083,1.4,0.020014826,0.487027428,2
38095,2.1,0.058394161,0.434306569,3
40045,3.2,0.042004049,0.372469636,2
40057,5,0.126126126,0.327702703,9
40063,16.6,0.266816648,0.312710911,9
40129,3.2,0.083424508,0.350382932,5
41021,1.6,0.035374868,0.457761352,8
41037,1,0.050514025,0.41413885,8
41069,0.8,0.040995608,0.52489019,5
46007,2.9,0.610438293,0.23644752,9
46015,6.4,0.109007458,0.340026774,3
46019,4.5,0.036979065,0.356094698,2
46021,1.9,0.017429194,0.498910675,1
46033,5.6,0.05019482,0.507105203,2
46041,2.6,0.74898374,0.201050136,10
46045,3.4,0.027870968,0.380129032,1
46053,4.1,0.088793922,0.405508072,4
46055,1.1,0.037017727,0.4181439,4
46061,7.8,0.014514218,0.280805687,1
46063,0.5,0.036028823,0.351481185,2
46071,1.8,0.538252192,0.248866042,10
46075,1,0.052801724,0.419181034,1
46077,5.9,0.022768855,0.391949583,2
46095,1.6,0.551420176,0.287463271,10
46105,1,0.029774127,0.421629021,2
46107,2.6,0.037607612,0.445400997,1
48023,4.1,0.044946957,0.37520938,2
48033,0.7,0.020061728,0.387345679,3
48105,1.2,0.047727922,0.315232924,10
48109,0.6,0.058076225,0.352087114,10
48137,0.9,0.040456432,0.429979253,8
48155,1.7,0.065833333,0.409166667,9
48229,1,0.073201251,0.252346194,10
48235,1.4,0.0282523,0.372536137,5
48243,1,0.038632327,0.563055062,6
48261,0.3,0.061085973,0.28280543,10
48263,0.8,0.034435262,0.433884298,6
48269,0.3,0.018050542,0.324909747,6
48271,2.8,0.042739581,0.355455269,10
48301,0.2,0.052631579,0.230263158,10
48311,0.7,0.040053405,0.37917223,10
48327,2.4,0.035063114,0.488078541,9
48377,1.8,0.059585492,0.334196891,10
48383,3.2,0.051055867,0.22507351,8
48385,5,0.037090282,0.472110408,9
48413,2.2,0.034196891,0.31433506,6
48425,48.4,0.041925466,0.333074534,7
48431,1.4,0.049580473,0.275362319,8
48433,1.5,0.072687225,0.410425844,5
48435,2.6,0.028206493,0.328366152,9
48443,0.3,0.060753341,0.415552855,9
48447,1.7,0.02970297,0.434323432,5
48461,3,0.067556524,0.264233179,7
49001,2.5,0.039817629,0.261854103,4
49009,1.4,0.025510204,0.420408163,1
49033,2.4,0.016233766,0.303977273,2
49055,1.1,0.026765799,0.363568773,6
51017,8.1,0.057082945,0.443150047,7
51021,17.6,0.046877483,0.375337677,7
51051,43.9,0.010259588,0.370722303,8
51690,1177.2,0.489924043,0.329561308,10
53023,3.2,0.037828215,0.417445483,3
54017,26.3,0.028432072,0.367475613,4
54101,15,0.008931804,0.393482197,5
56045,2.9,0.045213148,0.380077508,2
